input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff
32,GAC_32,GAC_32_complex.pdb,GAC,32,GAC.AF2rank32.pdb,GAC.AF2rank32,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank32.pdb,results/GAC/02_template_guided_docking/complexes/GAC_32_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.0976666672246695,2.122412586898901,2.122412586898901,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
33,GAC_33,GAC_33_complex.pdb,GAC,33,GAC.AF2rank33.pdb,GAC.AF2rank33,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank33.pdb,results/GAC/02_template_guided_docking/complexes/GAC_33_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.3164793695798442,2.060816439756547,2.060816439756547,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
34,GAC_34,GAC_34_complex.pdb,GAC,34,GAC.AF2rank34.pdb,GAC.AF2rank34,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank34.pdb,results/GAC/02_template_guided_docking/complexes/GAC_34_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.7115191301201724,2.2534211622744382,2.2534211622744382,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
35,GAC_35,GAC_35_complex.pdb,GAC,35,GAC.AF2rank35.pdb,GAC.AF2rank35,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank35.pdb,results/GAC/02_template_guided_docking/complexes/GAC_35_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.7972311992872734,2.1387078288417536,2.1387078288417536,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
36,GAC_36,GAC_36_complex.pdb,GAC,36,GAC.AF2rank36.pdb,GAC.AF2rank36,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank36.pdb,results/GAC/02_template_guided_docking/complexes/GAC_36_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.6252094113588487,2.0450935984310923,2.0450935984310923,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
37,GAC_37,GAC_37_complex.pdb,GAC,37,GAC.AF2rank37.pdb,GAC.AF2rank37,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank37.pdb,results/GAC/02_template_guided_docking/complexes/GAC_37_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.6799357234766927,2.2416073199089586,2.2416073199089586,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
38,GAC_38,GAC_38_complex.pdb,GAC,38,GAC.AF2rank38.pdb,GAC.AF2rank38,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank38.pdb,results/GAC/02_template_guided_docking/complexes/GAC_38_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.681516030927841,2.1885664833261975,2.1885664833261975,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
39,GAC_39,GAC_39_complex.pdb,GAC,39,GAC.AF2rank39.pdb,GAC.AF2rank39,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank39.pdb,results/GAC/02_template_guided_docking/complexes/GAC_39_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,1.8094268535618632,2.1160674309670737,2.1160674309670737,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
40,GAC_40,GAC_40_complex.pdb,GAC,40,GAC.AF2rank40.pdb,GAC.AF2rank40,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank40.pdb,results/GAC/02_template_guided_docking/complexes/GAC_40_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.3218996258829279,2.3129545632438813,2.3129545632438813,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
41,GAC_41,GAC_41_complex.pdb,GAC,41,GAC.AF2rank41.pdb,GAC.AF2rank41,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank41.pdb,results/GAC/02_template_guided_docking/complexes/GAC_41_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.1178149951838154,2.224078093989963,2.224078093989963,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
42,GAC_42,GAC_42_complex.pdb,GAC,42,GAC.AF2rank42.pdb,GAC.AF2rank42,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank42.pdb,results/GAC/02_template_guided_docking/complexes/GAC_42_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.2096887068317095,2.2592073219476343,2.2592073219476343,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
43,GAC_43,GAC_43_complex.pdb,GAC,43,GAC.AF2rank43.pdb,GAC.AF2rank43,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank43.pdb,results/GAC/02_template_guided_docking/complexes/GAC_43_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.027481769762794,2.097791444866745,2.097791444866745,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
44,GAC_44,GAC_44_complex.pdb,GAC,44,GAC.AF2rank44.pdb,GAC.AF2rank44,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank44.pdb,results/GAC/02_template_guided_docking/complexes/GAC_44_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,3.6452810067894994,1.9966059178077278,1.9966059178077278,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
45,GAC_45,GAC_45_complex.pdb,GAC,45,GAC.AF2rank45.pdb,GAC.AF2rank45,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank45.pdb,results/GAC/02_template_guided_docking/complexes/GAC_45_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.1428859306303285,2.241465283558695,2.241465283558695,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
46,GAC_46,GAC_46_complex.pdb,GAC,46,GAC.AF2rank46.pdb,GAC.AF2rank46,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank46.pdb,results/GAC/02_template_guided_docking/complexes/GAC_46_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.8139970150547673,2.103548256285023,2.103548256285023,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
47,GAC_47,GAC_47_complex.pdb,GAC,47,GAC.AF2rank47.pdb,GAC.AF2rank47,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank47.pdb,results/GAC/02_template_guided_docking/complexes/GAC_47_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.4122701314805806,2.2424134849795934,2.2424134849795934,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
48,GAC_48,GAC_48_complex.pdb,GAC,48,GAC.AF2rank48.pdb,GAC.AF2rank48,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank48.pdb,results/GAC/02_template_guided_docking/complexes/GAC_48_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.6635052338123648,2.1686548032912887,2.1686548032912887,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
49,GAC_49,GAC_49_complex.pdb,GAC,49,GAC.AF2rank49.pdb,GAC.AF2rank49,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank49.pdb,results/GAC/02_template_guided_docking/complexes/GAC_49_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.8943327919085164,2.020959547153482,2.020959547153482,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
50,GAC_50,GAC_50_complex.pdb,GAC,50,GAC.AF2rank50.pdb,GAC.AF2rank50,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank50.pdb,results/GAC/02_template_guided_docking/complexes/GAC_50_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.4436175109329064,2.127685558641844,2.127685558641844,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
51,GAC_51,GAC_51_complex.pdb,GAC,51,GAC.AF2rank51.pdb,GAC.AF2rank51,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank51.pdb,results/GAC/02_template_guided_docking/complexes/GAC_51_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.0911304466103937,2.1196520215852592,2.1196520215852592,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
52,GAC_52,GAC_52_complex.pdb,GAC,52,GAC.AF2rank52.pdb,GAC.AF2rank52,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank52.pdb,results/GAC/02_template_guided_docking/complexes/GAC_52_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.4714905441096011,2.2129107341338066,2.2129107341338066,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
53,GAC_53,GAC_53_complex.pdb,GAC,53,GAC.AF2rank53.pdb,GAC.AF2rank53,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank53.pdb,results/GAC/02_template_guided_docking/complexes/GAC_53_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.4989546770840487,2.0540445673565197,2.0540445673565197,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
54,GAC_54,GAC_54_complex.pdb,GAC,54,GAC.AF2rank54.pdb,GAC.AF2rank54,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank54.pdb,results/GAC/02_template_guided_docking/complexes/GAC_54_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,2.1437435383334944,2.042855729207542,2.042855729207542,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
55,GAC_55,GAC_55_complex.pdb,GAC,55,GAC.AF2rank55.pdb,GAC.AF2rank55,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank55.pdb,results/GAC/02_template_guided_docking/complexes/GAC_55_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.3716566126990166,2.0515968030803977,2.0515968030803977,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
56,GAC_56,GAC_56_complex.pdb,GAC,56,GAC.AF2rank56.pdb,GAC.AF2rank56,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank56.pdb,results/GAC/02_template_guided_docking/complexes/GAC_56_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.8382508957716195,2.039006404593569,2.039006404593569,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
57,GAC_57,GAC_57_complex.pdb,GAC,57,GAC.AF2rank57.pdb,GAC.AF2rank57,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank57.pdb,results/GAC/02_template_guided_docking/complexes/GAC_57_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.523498982852952,2.160318512876736,2.160318512876736,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
58,GAC_58,GAC_58_complex.pdb,GAC,58,GAC.AF2rank58.pdb,GAC.AF2rank58,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank58.pdb,results/GAC/02_template_guided_docking/complexes/GAC_58_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.140746212174269,2.088689864369961,2.088689864369961,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
59,GAC_59,GAC_59_complex.pdb,GAC,59,GAC.AF2rank59.pdb,GAC.AF2rank59,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank59.pdb,results/GAC/02_template_guided_docking/complexes/GAC_59_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.066038451921665,2.072910328838995,2.072910328838995,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
60,GAC_60,GAC_60_complex.pdb,GAC,60,GAC.AF2rank60.pdb,GAC.AF2rank60,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank60.pdb,results/GAC/02_template_guided_docking/complexes/GAC_60_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.3870966089305807,2.19696605332844,2.19696605332844,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
61,GAC_61,GAC_61_complex.pdb,GAC,61,GAC.AF2rank61.pdb,GAC.AF2rank61,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank61.pdb,results/GAC/02_template_guided_docking/complexes/GAC_61_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.2551543831093461,2.2344745199745657,2.2344745199745657,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
62,GAC_62,GAC_62_complex.pdb,GAC,62,GAC.AF2rank62.pdb,GAC.AF2rank62,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank62.pdb,results/GAC/02_template_guided_docking/complexes/GAC_62_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.2007869624127108,2.0417339668162464,2.0417339668162464,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
