input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff,radius_angstrom,catalytic_residue_count,catalytic_mean_plddt,catalytic_median_plddt,catalytic_p10_plddt,catalytic_min_plddt,catalytic_max_plddt,mean_plddt_min,p10_plddt_min,pass_catalytic_region_plddt,plddt_pdb_path
24,GAC_24,GAC_24_complex.pdb,GAC,24,GAC.AF2rank24.pdb,GAC.AF2rank24,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank24.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_24_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.941514610207192,2.0958362666291523,2.0958362666291523,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.90263157894738,95.12,86.584,52.97,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_24_complex.pdb
25,GAC_25,GAC_25_complex.pdb,GAC,25,GAC.AF2rank25.pdb,GAC.AF2rank25,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank25.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_25_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.2624588160337038,2.286796522820256,2.286796522820256,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.5415,94.37,85.31,55.78,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_25_complex.pdb
26,GAC_26,GAC_26_complex.pdb,GAC,26,GAC.AF2rank26.pdb,GAC.AF2rank26,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank26.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_26_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.591352330988331,2.0995399244675137,2.0995399244675137,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,90.53714285714287,95.06,86.06,54.94,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_26_complex.pdb
27,GAC_27,GAC_27_complex.pdb,GAC,27,GAC.AF2rank27.pdb,GAC.AF2rank27,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank27.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_27_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.8213167470856813,2.129968073601179,2.129968073601179,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.309,93.655,87.509,59.31,97.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_27_complex.pdb
28,GAC_28,GAC_28_complex.pdb,GAC,28,GAC.AF2rank28.pdb,GAC.AF2rank28,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank28.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_28_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.3085588976394171,2.192277803581009,2.192277803581009,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,90.91047619047619,95.06,89.44,55.62,98.25,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_28_complex.pdb
29,GAC_29,GAC_29_complex.pdb,GAC,29,GAC.AF2rank29.pdb,GAC.AF2rank29,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank29.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_29_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.028047741737355,2.139765140088779,2.139765140088779,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,92.48238095238096,95.38,88.88,53.69,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_29_complex.pdb
31,GAC_31,GAC_31_complex.pdb,GAC,31,GAC.AF2rank31.pdb,GAC.AF2rank31,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank31.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_31_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.862472364246743,2.0955869797040294,2.0955869797040294,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.6455,92.53,87.20400000000001,70.56,97.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_31_complex.pdb
32,GAC_32,GAC_32_complex.pdb,GAC,32,GAC.AF2rank32.pdb,GAC.AF2rank32,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank32.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_32_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.097666667224669,2.122412586898901,2.122412586898901,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,90.98149999999998,93.34,85.18299999999999,66.38,97.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_32_complex.pdb
33,GAC_33,GAC_33_complex.pdb,GAC,33,GAC.AF2rank33.pdb,GAC.AF2rank33,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank33.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_33_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.316479369579844,2.060816439756547,2.060816439756547,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,93.11238095238093,96.0,89.56,57.06,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_33_complex.pdb
34,GAC_34,GAC_34_complex.pdb,GAC,34,GAC.AF2rank34.pdb,GAC.AF2rank34,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank34.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_34_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.7115191301201724,2.2534211622744382,2.2534211622744382,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.428,95.25,88.884,57.44,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_34_complex.pdb
35,GAC_35,GAC_35_complex.pdb,GAC,35,GAC.AF2rank35.pdb,GAC.AF2rank35,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank35.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_35_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.7972311992872734,2.1387078288417536,2.1387078288417536,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.388,94.78,89.621,54.44,98.25,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_35_complex.pdb
36,GAC_36,GAC_36_complex.pdb,GAC,36,GAC.AF2rank36.pdb,GAC.AF2rank36,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank36.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_36_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.6252094113588489,2.0450935984310923,2.0450935984310923,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.224,93.62,84.83,62.38,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_36_complex.pdb
37,GAC_37,GAC_37_complex.pdb,GAC,37,GAC.AF2rank37.pdb,GAC.AF2rank37,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank37.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_37_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.6799357234766927,2.2416073199089586,2.2416073199089586,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.622,94.75,87.9,62.81,98.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_37_complex.pdb
38,GAC_38,GAC_38_complex.pdb,GAC,38,GAC.AF2rank38.pdb,GAC.AF2rank38,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank38.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_38_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.681516030927841,2.188566483326197,2.188566483326197,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.98600000000002,94.94,85.969,54.53,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_38_complex.pdb
39,GAC_39,GAC_39_complex.pdb,GAC,39,GAC.AF2rank39.pdb,GAC.AF2rank39,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank39.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_39_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,1.8094268535618632,2.1160674309670737,2.1160674309670737,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.425,95.625,87.354,51.44,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_39_complex.pdb
40,GAC_40,GAC_40_complex.pdb,GAC,40,GAC.AF2rank40.pdb,GAC.AF2rank40,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank40.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_40_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.321899625882928,2.3129545632438813,2.3129545632438813,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.821,94.125,86.169,57.56,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_40_complex.pdb
41,GAC_41,GAC_41_complex.pdb,GAC,41,GAC.AF2rank41.pdb,GAC.AF2rank41,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank41.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_41_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.1178149951838154,2.224078093989963,2.224078093989963,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,91.63263157894737,95.06,86.276,49.09,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_41_complex.pdb
42,GAC_42,GAC_42_complex.pdb,GAC,42,GAC.AF2rank42.pdb,GAC.AF2rank42,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank42.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_42_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.2096887068317097,2.2592073219476343,2.2592073219476343,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,92.77799999999999,94.81,89.096,71.25,97.5,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_42_complex.pdb
43,GAC_43,GAC_43_complex.pdb,GAC,43,GAC.AF2rank43.pdb,GAC.AF2rank43,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank43.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_43_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,7,2.027481769762794,2.097791444866745,2.097791444866745,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,89.8865,91.845,84.709,57.59,97.44,90.0,80.0,False,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_43_complex.pdb
44,GAC_44,GAC_44_complex.pdb,GAC,44,GAC.AF2rank44.pdb,GAC.AF2rank44,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank44.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_44_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,3.6452810067894994,1.996605917807728,1.996605917807728,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.49000000000001,93.72,87.15899999999999,54.41,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_44_complex.pdb
45,GAC_45,GAC_45_complex.pdb,GAC,45,GAC.AF2rank45.pdb,GAC.AF2rank45,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank45.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_45_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.1428859306303285,2.241465283558695,2.241465283558695,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.39500000000001,94.035,83.598,52.66,97.94,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_45_complex.pdb
46,GAC_46,GAC_46_complex.pdb,GAC,46,GAC.AF2rank46.pdb,GAC.AF2rank46,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank46.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_46_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.8139970150547675,2.103548256285023,2.103548256285023,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,19,92.28315789473685,95.06,88.408,55.44,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_46_complex.pdb
47,GAC_47,GAC_47_complex.pdb,GAC,47,GAC.AF2rank47.pdb,GAC.AF2rank47,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank47.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_47_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.4122701314805806,2.2424134849795934,2.2424134849795934,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,21,92.16190476190475,94.81,86.5,58.84,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_47_complex.pdb
48,GAC_48,GAC_48_complex.pdb,GAC,48,GAC.AF2rank48.pdb,GAC.AF2rank48,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank48.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_48_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.6635052338123648,2.1686548032912887,2.1686548032912887,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,20,91.556,93.345,87.187,62.81,97.56,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph-test5/results/GAC/02_template_guided_docking/complexes/GAC_48_complex.pdb
