input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff,radius_angstrom,catalytic_residue_count,catalytic_mean_plddt,catalytic_median_plddt,catalytic_p10_plddt,catalytic_min_plddt,catalytic_max_plddt,mean_plddt_min,p10_plddt_min,pass_catalytic_region_plddt,plddt_pdb_path
24,PTP1B_24,PTP1B_24_complex.pdb,PTP1B,24,PTP1B.AF2rank24.pdb,PTP1B.AF2rank24,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank24.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_24_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,3,1.1689759340540746,2.245798191441573,2.245798191441573,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.21294117647058,95.62,87.074,75.19,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_24_complex.pdb
25,PTP1B_25,PTP1B_25_complex.pdb,PTP1B,25,PTP1B.AF2rank25.pdb,PTP1B.AF2rank25,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank25.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_25_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.3863866134487384,2.203272621747832,2.203272621747832,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.08117647058825,95.88,86.438,72.56,97.75,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_25_complex.pdb
26,PTP1B_26,PTP1B_26_complex.pdb,PTP1B,26,PTP1B.AF2rank26.pdb,PTP1B.AF2rank26,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank26.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_26_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,1.1666051393566637,2.3060264949410034,2.3060264949410034,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.69235294117647,95.0,87.374,77.44,97.38,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_26_complex.pdb
27,PTP1B_27,PTP1B_27_complex.pdb,PTP1B,27,PTP1B.AF2rank27.pdb,PTP1B.AF2rank27,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank27.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_27_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.920192187364428,2.118979254008653,2.118979254008653,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.8135294117647,95.94,87.702,76.5,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_27_complex.pdb
28,PTP1B_28,PTP1B_28_complex.pdb,PTP1B,28,PTP1B.AF2rank28.pdb,PTP1B.AF2rank28,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank28.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_28_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.2348023809550637,2.1276611808532424,2.1276611808532424,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.97470588235295,95.25,88.404,81.44,97.94,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_28_complex.pdb
29,PTP1B_29,PTP1B_29_complex.pdb,PTP1B,29,PTP1B.AF2rank29.pdb,PTP1B.AF2rank29,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank29.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_29_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.3861509499760882,2.270213755924644,2.270213755924644,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,16,93.8825,94.75,91.88,78.5,97.62,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_29_complex.pdb
30,PTP1B_30,PTP1B_30_complex.pdb,PTP1B,30,PTP1B.AF2rank30.pdb,PTP1B.AF2rank30,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank30.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_30_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,2.488093587986393,2.0815599296808154,2.0815599296808154,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.97411764705882,95.94,85.452,71.06,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_30_complex.pdb
31,PTP1B_31,PTP1B_31_complex.pdb,PTP1B,31,PTP1B.AF2rank31.pdb,PTP1B.AF2rank31,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank31.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_31_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,2.1793830578645075,2.1651464383384087,2.1651464383384087,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.82294117647058,96.25,88.176,75.5,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_31_complex.pdb
32,PTP1B_32,PTP1B_32_complex.pdb,PTP1B,32,PTP1B.AF2rank32.pdb,PTP1B.AF2rank32,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank32.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_32_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,0.8474431928861641,2.175115819499293,2.175115819499293,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.80941176470587,95.69,89.316,77.25,97.81,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_32_complex.pdb
33,PTP1B_33,PTP1B_33_complex.pdb,PTP1B,33,PTP1B.AF2rank33.pdb,PTP1B.AF2rank33,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank33.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_33_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.0135562109581686,2.2118376579537955,2.2118376579537955,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.94588235294117,96.0,89.104,76.56,97.75,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_33_complex.pdb
34,PTP1B_34,PTP1B_34_complex.pdb,PTP1B,34,PTP1B.AF2rank34.pdb,PTP1B.AF2rank34,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank34.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_34_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,0.7189799345825203,2.296194690836925,2.296194690836925,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.80941176470589,95.19,86.376,71.56,97.69,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_34_complex.pdb
35,PTP1B_35,PTP1B_35_complex.pdb,PTP1B,35,PTP1B.AF2rank35.pdb,PTP1B.AF2rank35,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank35.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_35_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.5777618174645465,2.1785818879482703,2.1785818879482703,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,94.55058823529413,96.12,89.362,84.69,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_35_complex.pdb
37,PTP1B_37,PTP1B_37_complex.pdb,PTP1B,37,PTP1B.AF2rank37.pdb,PTP1B.AF2rank37,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank37.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_37_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,2.9693659382307382,2.0159845472710725,2.0159845472710725,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,94.11,96.0,89.186,77.88,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_37_complex.pdb
38,PTP1B_38,PTP1B_38_complex.pdb,PTP1B,38,PTP1B.AF2rank38.pdb,PTP1B.AF2rank38,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank38.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_38_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,8,2.32398280614373,2.103238627502939,2.103238627502939,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.81941176470589,95.81,88.548,76.81,97.94,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_38_complex.pdb
39,PTP1B_39,PTP1B_39_complex.pdb,PTP1B,39,PTP1B.AF2rank39.pdb,PTP1B.AF2rank39,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank39.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_39_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,2.116096587825325,2.1188362499801845,2.1188362499801845,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,94.52352941176471,96.25,89.114,80.5,98.44,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_39_complex.pdb
40,PTP1B_40,PTP1B_40_complex.pdb,PTP1B,40,PTP1B.AF2rank40.pdb,PTP1B.AF2rank40,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank40.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_40_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,0.8007030610349926,2.183237494658897,2.183237494658897,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.23823529411764,95.44,87.634,73.88,97.56,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_40_complex.pdb
41,PTP1B_41,PTP1B_41_complex.pdb,PTP1B,41,PTP1B.AF2rank41.pdb,PTP1B.AF2rank41,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank41.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_41_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,2.285122226714425,2.1401827850151984,2.1401827850151984,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.31705882352941,95.94,85.826,74.88,98.19,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_41_complex.pdb
42,PTP1B_42,PTP1B_42_complex.pdb,PTP1B,42,PTP1B.AF2rank42.pdb,PTP1B.AF2rank42,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank42.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_42_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,5,1.248432912420084,2.104793231321268,2.104793231321268,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.44294117647058,95.62,87.624,75.62,97.81,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_42_complex.pdb
43,PTP1B_43,PTP1B_43_complex.pdb,PTP1B,43,PTP1B.AF2rank43.pdb,PTP1B.AF2rank43,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank43.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_43_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.9251751841080087,2.041324015353006,2.041324015353006,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.22999999999999,95.62,85.952,76.25,98.12,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_43_complex.pdb
44,PTP1B_44,PTP1B_44_complex.pdb,PTP1B,44,PTP1B.AF2rank44.pdb,PTP1B.AF2rank44,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank44.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_44_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,7,1.3037544291314171,2.04324581240563,2.04324581240563,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,94.60882352941177,96.06,89.426,84.12,98.06,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_44_complex.pdb
45,PTP1B_45,PTP1B_45_complex.pdb,PTP1B,45,PTP1B.AF2rank45.pdb,PTP1B.AF2rank45,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank45.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_45_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,6,1.1753552428861958,2.2043127716548643,2.2043127716548643,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,16,93.36,94.94,92.5,70.31,97.31,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_45_complex.pdb
46,PTP1B_46,PTP1B_46_complex.pdb,PTP1B,46,PTP1B.AF2rank46.pdb,PTP1B.AF2rank46,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank46.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_46_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,3,0.6035825674252382,2.269015269746379,2.269015269746379,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,93.5729411764706,95.69,86.848,79.56,97.88,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_46_complex.pdb
47,PTP1B_47,PTP1B_47_complex.pdb,PTP1B,47,PTP1B.AF2rank47.pdb,PTP1B.AF2rank47,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/01_af2_new/PTP1B.AF2rank47.pdb,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_47_complex.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,results/PTP1B/02_template_guided_docking/tables/PTP1B_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph/data/PTP1B/02_templates/ligand.pdb,LIG,untrimmed_input,1,17,standard,dock_py_exact,True,single_chain_same_length_same_ordered_sequence,299,1.0,1.0,,passed,,2442,17,4,1.023732229732068,2.2553364008431056,2.2553364008431056,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0,6.0,17,92.74941176470587,95.44,85.628,73.44,97.69,90.0,80.0,True,/home/wms/AF2-test/AF2-CatGraph/results/PTP1B/02_template_guided_docking/complexes/PTP1B_47_complex.pdb
